SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
20,25,66800,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,63.378861,63.378861,63.388864,0,94.7212,5209.67,55,0.003716,0.071283,63.348221,63.419504,1.201267,75.999728,SIDDOS
20,25,76147,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,72.223613,72.223613,72.254253,0,94.7212,5209.67,55,0.003716,0.07157,72.223613,72.295183,1.201267,75.999728,SIDDOS
5,24.5,40741,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,39.051457,39.072428,39.087671,0.020971,23.108231,1514400,65535.2,0.131248,0.087671,39,39.087671,0,9.087671,Smurf
6,24.6,69625,23,24,tcp,5910,-------,0,-1,210,1241100,router,server1,66.0567,66.082914,66.098156,0.026214,23.0816,136412.257605,5910,0.011836,0.098156,66,66.098156,0,9.098156,HTTP-FLOOD
24.1,1,90431,23,21,ack,55,-------,2,2814,16091,885005,Router,Switch1,9.738437,9.738437,9.74844,0,328.297902,18056.4,55,0.00844,0,9.728434,9.758443,1.030016,50.043427,Smurf
20,25,58817,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,55.928829,55.928829,55.959469,0,94.7212,5209.67,55,0.003716,0.071283,55.928829,56.000112,1.201267,75.999728,SIDDOS
20,25,57706,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,54.891647,54.891647,54.901651,0,94.7212,5209.67,55,0.003716,0.071284,54.861007,54.932291,1.201267,75.999728,SIDDOS
24.7,7,476075,24,23,ack,55,-------,8,13502,16090,884950,server1,Router,42.144806,42.144806,42.15481,0,328.167767,18049.2,55,0.00844,0,42.144806,42.174816,1.030051,50.059851,Smurf
6,24.6,53643,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,51.015243,51.041457,51.0567,0.026214,23.0816,1512660,65535.2,0.131248,0.098156,51,51.098156,0,9.098156,Smurf
20,25,75985,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,72.069933,72.069933,72.079936,0,94.7212,5209.67,55,0.003716,0.071283,72.039293,72.110576,1.201267,75.999728,SIDDOS
24.12,12,500941,22,12,ack,55,-------,13,14139,16103,885665,Switch2,clien-12,44.073397,44.073397,44.0834,0,328.491596,18067,55,0.008446,0,44.05339,44.0834,1.030026,50.051067,Smurf
14,24.15,24719,22,23,tcp,28157,-------,0,-1,210,5912970,switch2,router,24.015243,24.036214,24.051457,0.020971,23.094907,650283.286524,28157,0.05639,0.092914,24,24.092914,0,9.092914,HTTP-FLOOD
24.1,10,155168,24,23,ack,55,-------,11,4840,16103,885665,server1,Router,15.825501,15.825501,15.835504,0,328.561918,18070.9,55,0.008446,0,15.825501,15.85551,1.030013,50.040562,Smurf
11,24.11,568410,23,24,tcp,1540,-------,12,15850,16103,24798600,Router,server1,49.246117,49.247593,49.257717,0.001476,328.522879,505925,1540,0.236498,0.001476,49.22587,49.257717,1,50.016373,Smurf
19,24.21,52564,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,50.015243,50.062428,50.077671,0.047185,22.967447,1505180,65535.2,0.131248,0.144206,50,50.144206,0,9.143376,Smurf
19,24.21,2137,19,22,tcp,29213,-------,0,-1,210,6134730,client-19,switch2,3,3,3.015243,0,22.967447,670948.01745,29213,0.058505,0.145262,3,3.145262,0,9.143376,HTTP-FLOOD
13,24.14,54742,13,22,ping,65535,-------,0,-1,210,13762400,client-13,switch2,52,52,52.015243,0,23.121571,1515280,65535.2,0.131248,0.082428,52,52.082428,0,9.082428,Smurf
11.1,24.31,482514,11,22,cbr,1000,-------,32,2205,6250,6250000,clien-11,Switch2,42.64,42.64,42.65008,0,124.943825,124944,1000,0.059605,0.000208,42.64,42.670448,25,75.02248,Smurf
20,25,75229,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,71.37952,71.37952,71.41016,0,94.7212,5209.67,55,0.003716,0.071283,71.338877,71.41016,1.201267,75.999728,SIDDOS
10,24.11,58885,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,56.015243,56.015243,56.030486,0,23.20193,1520540,65535.2,0.131248,0.050971,56,56.050971,0,9.050971,Smurf
20,25,79104,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,75.378477,75.378477,75.38848,0,94.7212,5209.67,55,0.003716,0.071283,75.347837,75.41912,1.201267,75.999728,SIDDOS
20,25,77617,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,73.646656,73.646656,73.677296,0,94.7212,5209.67,55,0.003716,0.071283,73.606013,73.677296,1.201267,75.999728,SIDDOS
14,24.15,59978,14,22,tcp,25325,-------,0,-1,210,5318250,client-14,switch2,57,57,57.015243,0,23.094907,584878.510893,25325,0.050719,0.092914,57,57.092914,0,9.092914,HTTP-FLOOD
9,24.9,185872,23,24,tcp,1540,-------,10,5791,16085,24770900,Router,server1,18.73724,18.73736,18.747483,0.00012,328.063862,505218,1540,0.236234,0.00012,18.716994,18.747483,1,50.030088,Smurf
20,25,68715,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,65.171437,65.171437,65.18144,0,94.7212,5209.67,55,0.003716,0.071283,65.140797,65.21208,1.201267,75.999728,SIDDOS
15,24.15,370169,22,23,tcp,1540,-------,16,10848,16092,24781700,Switch2,Router,34.033695,34.033695,34.043818,0,328.205808,505437,1540,0.236337,0,34.023572,34.053941,1,50.030211,Smurf
20,25,76859,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,72.896381,72.896381,72.927021,0,94.7212,5209.67,55,0.003716,0.071283,72.896381,72.967664,1.201267,75.999728,SIDDOS
20,25,77278,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,73.314093,73.314093,73.324096,0,94.7212,5209.67,55,0.003716,0.071283,73.283453,73.354736,1.201267,75.999728,SIDDOS
8,24.9,51527,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,49.067185,49.103885,49.119128,0.0367,23.028518,1509180,65535.2,0.131248,0.119128,49,49.119128,0,9.119128,Smurf
20,25,59761,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,56.802427,56.802427,56.833067,0,94.7212,5209.67,55,0.003716,0.071283,56.802427,56.87371,1.201267,75.999728,SIDDOS
0.1,24.2,525069,0,21,cbr,1000,-------,21,2613,6250,6250000,clien-0,Switch1,45.904,45.904,45.91408,0,124.944425,124944,1000,0.059605,0.000022,45.904,45.934262,25,75.02224,Smurf
24.1,1,64825,21,1,ack,55,-------,2,2016,16091,885005,Switch1,clien-1,7.333888,7.333888,7.343891,0,328.297902,18056.4,55,0.00844,0,7.313882,7.343891,1.030016,50.043427,Smurf
11,24.12,48287,11,22,ping,65535,-------,0,-1,210,13762400,client-11,switch2,46,46,46.015243,0,23.175081,1518780,65535.2,0.131248,0.061457,46,46.061457,0,9.061457,Smurf
24.3,3,64502,24,23,ack,55,-------,4,2008,16091,885005,server1,Router,7.283563,7.283563,7.293566,0,328.241051,18053.3,55,0.00844,0,7.283563,7.313573,1.030029,50.051929,Smurf
10,24.1,356726,23,24,tcp,1540,-------,11,10511,16103,24798600,Router,server1,33.010642,33.010642,33.020766,0,328.561898,505985,1540,0.236498,0,32.990396,33.020766,1,50.010552,Smurf
24.2,2,232859,21,2,ack,55,-------,3,7257,16091,885005,Switch1,clien-2,23.156811,23.156811,23.166814,0,328.26412,18054.5,55,0.00844,0,23.136805,23.166814,1.030022,50.048477,Smurf
9,24.9,46152,9,21,tcp,1540,-------,10,1441,16085,24770900,clien-9,Switch1,5.555923,5.555923,5.566046,0,328.063862,505218,1540,0.236234,0,5.555923,5.586293,1,50.030088,Smurf
20,25,68243,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,64.757504,64.757504,64.788144,0,94.7212,5209.67,55,0.003716,0.071283,64.716861,64.788144,1.201267,75.999728,SIDDOS
24.2,2,132146,23,21,ack,55,-------,3,4114,16091,885005,Router,Switch1,13.666411,13.666411,13.676414,0,328.26412,18054.5,55,0.00844,0,13.656408,13.686418,1.030022,50.048477,Smurf
20,25,58662,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,55.753725,55.753725,55.784365,0,94.7212,5209.67,55,0.003716,0.071283,55.753725,55.825008,1.201267,75.999728,SIDDOS
10,24.11,15024,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,15.030486,15.035728,15.050971,0.005242,23.20193,1520540,65535.2,0.131248,0.050971,15,15.050971,0,9.050971,Smurf
24.12,12,353019,22,12,ack,55,-------,13,10407,16103,885665,Switch2,clien-12,32.724838,32.724838,32.734841,0,328.491596,18067,55,0.008446,0,32.704831,32.734841,1.030026,50.051067,Smurf
24.6,6,209883,21,6,ack,55,-------,7,6532,16091,885005,Switch1,clien-6,20.994248,20.994248,21.004251,0,328.19309,18050.6,55,0.00844,0,20.974242,21.004251,1.030048,50.059112,Smurf
24.3,3,47629,23,21,ack,55,-------,4,1481,16091,885005,Router,Switch1,5.701162,5.701162,5.711165,0,328.241051,18053.3,55,0.00844,0,5.691158,5.721168,1.030029,50.051929,Smurf
9,24.1,17169,9,21,ping,65535,-------,0,-1,210,13762400,client-9,switch1,17,17,17.015243,0,23.00207,1507450,65535.2,0.131248,0.129613,17,17.129613,0,9.129613,Smurf
24.2,18,22698,24,23,ping,64,-------,0,-1,210,13440,server1,router,22.134856,22.134856,22.144861,0,23.255775,1488.37,64,0.000128,0.030015,22.134856,22.164871,0.134856,9.164871,Smurf
8,24.9,53645,21,23,tcp,20268,-------,0,-1,210,4256280,switch1,router,51.015243,51.051942,51.067185,0.036699,23.028518,466741.995507,20268,0.040591,0.119128,51,51.119128,0,9.119128,HTTP-FLOOD
20,25,60433,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,57.471808,57.471808,57.502448,0,94.7212,5209.67,55,0.003716,0.071283,57.431165,57.502448,1.201267,75.999728,SIDDOS
20,25,79080,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,75.267885,75.267885,75.277888,0,94.7212,5209.67,55,0.003716,0.071283,75.237245,75.308528,1.201267,75.999728,SIDDOS
16.1,24.36,330077,16,22,cbr,1000,-------,37,743,6250,6250000,clien-16,Switch2,30.944,30.944,30.95408,0,124.941827,124942,1000,0.059605,0.00087,30.944,30.97511,25,75.02328,Smurf
20,25,68249,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,64.744509,64.744509,64.775149,0,94.7212,5209.67,55,0.003716,0.071283,64.744509,64.815792,1.201267,75.999728,SIDDOS
20,25,79188,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,75.734909,75.734909,75.765549,0,94.7212,5209.67,55,0.003716,0.071283,75.734909,75.806192,1.201267,75.999728,SIDDOS
11,24.11,535834,23,24,tcp,1540,-------,12,15023,16103,24798600,Router,server1,46.74925,46.75032,46.760443,0.00107,328.522879,505925,1540,0.236498,0.00123,46.728843,46.760443,1,50.016373,Smurf
20,25,63233,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,60.098496,60.098496,60.129136,0,94.7212,5209.67,55,0.003716,0.071283,60.057853,60.129136,1.201267,75.999728,SIDDOS
20,25,67095,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,63.643133,63.643133,63.673773,0,94.7212,5209.67,55,0.003716,0.071283,63.643133,63.714416,1.201267,75.999728,SIDDOS
20,25,76070,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,72.103805,72.103805,72.134445,0,94.7212,5209.67,55,0.003716,0.071283,72.103805,72.175088,1.201267,75.999728,SIDDOS
20,25,71402,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,67.731546,67.731546,67.741549,0,94.7212,5209.67,55,0.003716,0.071283,67.700906,67.772189,1.201267,75.999728,SIDDOS
20,25,62910,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,59.775149,59.775149,59.785152,0,94.7212,5209.67,55,0.003716,0.071283,59.744509,59.815792,1.201267,75.999728,SIDDOS
11.1,24.31,634989,22,23,cbr,1000,-------,32,5922,6250,6250000,Switch2,Router,72.38608,72.38616,72.39624,0.00008,124.943825,124944,1000,0.059605,0.00024,72.376,72.40648,25,75.02248,Smurf
24.9,9,65686,24,23,ack,55,-------,10,2035,16085,884675,server1,Router,7.39656,7.39656,7.406563,0,328.064183,18043.5,55,0.008437,0,7.39656,7.42657,1.030058,50.060098,Smurf
11,24.12,34337,23,24,tcp,14947,-------,0,-1,210,3138870,router,server1,33.035728,33.046214,33.061457,0.010486,23.175081,346397.935784,14947,0.029935,0.061457,33,33.061457,0,9.061457,HTTP-FLOOD
20,25,59279,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,56.323195,56.323195,56.353835,0,94.7212,5209.67,55,0.003716,0.071283,56.323195,56.394478,1.201267,75.999728,SIDDOS
20,25,73370,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,69.517101,69.517101,69.527104,0,94.7212,5209.67,55,0.003716,0.071283,69.486461,69.557744,1.201267,75.999728,SIDDOS
20,25,61002,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,57.977901,57.977901,57.987904,0,94.7212,5209.67,55,0.003716,0.071283,57.947261,58.018544,1.201267,75.999728,SIDDOS
20,25,64325,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,61.097709,61.097709,61.107712,0,94.7212,5209.67,55,0.003716,0.071283,61.067069,61.138352,1.201267,75.999728,Smurf
24.1,10,537000,24,23,ack,55,-------,11,15048,16103,885665,server1,Router,46.818483,46.818483,46.828486,0,328.561918,18070.9,55,0.008446,0,46.818483,46.848493,1.030013,50.040562,Smurf
11,24.12,69630,23,24,tcp,834,-------,0,-1,210,175140,router,server1,66.035728,66.046214,66.061457,0.010486,23.175081,19328.017558,834,0.00167,0.061457,66,66.061457,0,9.061457,HTTP-FLOOD
18,24.2,26803,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,26.072428,26.119613,26.134856,0.047185,22.988868,1506580,65535.2,0.131248,0.134856,26,26.134856,0,9.134856,Smurf
20,25,66069,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,62.76132,62.76132,62.771323,0,94.7212,5209.67,55,0.003716,0.071283,62.73068,62.801963,1.201267,75.999728,SIDDOS
20,25,60242,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,57.277485,57.277485,57.287488,0,94.7212,5209.67,55,0.003716,0.071283,57.246845,57.318128,1.201267,75.999728,SIDDOS
14,24.15,30076,14,22,tcp,50658,-------,0,-1,210,10638180,client-14,switch2,29,29,29.015243,0,23.094907,1169941.78104,50658,0.101454,0.092914,29,29.092914,0,9.092914,HTTP-FLOOD
2,24.16,68532,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,65.035728,65.040971,65.056214,0.005243,23.188498,1519660,65535.2,0.131248,0.056214,65,65.056214,0,9.056214,Smurf
20,25,69825,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,66.209981,66.209981,66.240621,0,94.7212,5209.67,55,0.003716,0.071283,66.209981,66.281264,1.201267,75.999728,SIDDOS
24.7,7,257758,24,23,ack,55,-------,8,7999,16090,884950,server1,Router,25.396077,25.396077,25.40608,0,328.167767,18049.2,55,0.00844,0,25.396077,25.426086,1.030051,50.059851,Smurf
2,24.16,54731,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,52.035728,52.040971,52.056214,0.005243,23.188498,1519660,65535.2,0.131248,0.056214,52,52.056214,0,9.056214,Smurf
24.7,7,92113,23,21,ack,55,-------,8,2870,16090,884950,Router,Switch1,9.894677,9.894677,9.90468,0,328.167767,18049.2,55,0.00844,0,9.884674,9.914683,1.030051,50.059851,Smurf
20,25,74008,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,70.122365,70.122365,70.153005,0,94.7212,5209.67,55,0.003716,0.071283,70.122365,70.193648,1.201267,75.999728,SIDDOS
20,25,66800,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,63.388864,63.388864,63.419504,0,94.7212,5209.67,55,0.003716,0.071283,63.348221,63.419504,1.201267,75.999728,SIDDOS
24.7,7,40645,23,21,ack,55,-------,8,1255,16090,884950,Router,Switch1,5.0466,5.0466,5.056603,0,328.167767,18049.2,55,0.00844,0,5.036597,5.066606,1.030051,50.059851,Smurf
10,24.11,57864,22,23,tcp,27664,-------,0,-1,210,5809440,switch2,router,55.015243,55.015243,55.030486,0,23.20193,641858.205048,27664,0.055403,0.050971,55,55.050971,0,9.050971,HTTP-FLOOD
24.7,7,400579,24,23,ack,55,-------,8,11591,16090,884950,server1,Router,36.354316,36.354316,36.364319,0,328.167767,18049.2,55,0.00844,0,36.354316,36.384326,1.030051,50.059851,Smurf
24.1,1,56123,23,21,ack,55,-------,2,1746,16091,885005,Router,Switch1,6.505187,6.505187,6.51519,0,328.297902,18056.4,55,0.00844,0,6.495184,6.525194,1.030016,50.043427,Smurf
18,24.2,12914,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,13.072428,13.119613,13.134856,0.047185,22.988868,1506580,65535.2,0.131248,0.134856,13,13.134856,0,9.134856,Smurf
10,24.11,36482,10,22,ping,65535,-------,0,-1,210,13762400,client-10,switch2,35,35,35.015243,0,23.20193,1520540,65535.2,0.131248,0.050971,35,35.050971,0,9.050971,Smurf
24.4,4,454917,23,21,ack,55,-------,5,12968,16091,885005,Router,Switch1,40.53165,40.53165,40.541653,0,328.218006,18052,55,0.00844,0,40.521647,40.551656,1.030035,50.055377,Smurf
15,24.15,133209,15,22,tcp,1540,-------,16,4156,16092,24781700,clien-15,Switch2,13.756732,13.756732,13.766855,0,328.205808,505437,1540,0.236337,0,13.756732,13.787101,1,50.030211,Smurf
1,24.1,211345,23,24,tcp,1540,-------,2,6601,16091,24780100,Router,server1,21.132197,21.132197,21.14232,0,328.297855,505578,1540,0.236321,0,21.11195,21.14232,1,50.013418,Smurf
11,24.11,512833,11,22,tcp,1540,-------,12,14444,16103,24798600,clien-11,Switch2,44.966205,44.966205,44.976328,0,328.522879,505925,1540,0.236498,0,44.966205,44.996575,1,50.016373,Smurf
5,24.5,21430,5,21,tcp,12602,-------,0,-1,210,2646420,client-5,switch1,21,21,21.015243,0,23.108231,291209.926064,12602,0.025238,0.087671,21,21.087671,0,9.087671,HTTP-FLOOD
20,25,59782,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,56.869931,56.869931,56.879934,0,94.7212,5209.67,55,0.003716,0.071283,56.839291,56.910574,1.201267,75.999728,SIDDOS
20,25,61081,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,58.070061,58.070061,58.080064,0,94.7212,5209.67,55,0.003716,0.071283,58.039421,58.110704,1.201267,75.999728,Smurf
18,24.2,58893,23,24,tcp,24419,-------,0,-1,210,5127990,router,server1,56.072428,56.119613,56.134856,0.047185,22.988868,561365.170945,24419,0.048904,0.134856,56,56.134856,0,9.134856,HTTP-FLOOD
20,25,66349,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,63.020155,63.020155,63.050795,0,94.7212,5209.67,55,0.003716,0.071283,62.979512,63.050795,1.201267,75.999728,SIDDOS
20,25,58186,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,55.342784,55.342784,55.373424,0,94.7212,5209.67,55,0.003716,0.071283,55.302141,55.373424,1.201267,75.999728,SIDDOS
20,25,77889,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,73.895488,73.895488,73.926128,0,94.7212,5209.67,55,0.003716,0.071283,73.854845,73.926128,1.201267,75.999728,SIDDOS
13,24.14,37576,23,24,tcp,49853,-------,0,-1,210,10469130,router,server1,36.046214,36.067185,36.082428,0.020971,23.121571,1152679.657906,49853,0.099841,0.082428,36,36.082428,0,9.082428,HTTP-FLOOD
7,24.7,53644,23,24,tcp,18405,-------,0,-1,210,3865050,router,server1,51.061942,51.093399,51.108642,0.031457,23.055028,424327.797711,18405,0.03686,0.108642,51,51.108642,0,9.108642,HTTP-FLOOD
12,24.13,40748,12,22,tcp,57900,-------,0,-1,210,12159000,client-12,switch2,39,39,39.015243,0,23.148296,1340286.346628,57900,0.115957,0.071942,39,39.071942,0,9.071942,HTTP-FLOOD
15,24.17,38671,23,24,tcp,28505,-------,0,-1,210,5986050,router,server1,37.0567,37.088156,37.103399,0.031456,23.068307,657562.082031,28505,0.057087,0.103399,37,37.103399,0,9.103399,HTTP-FLOOD
24.4,4,2724,23,21,ack,55,-------,5,82,16091,885005,Router,Switch1,1.477205,1.477205,1.487208,0,328.218006,18052,55,0.00844,0,1.467202,1.497211,1.030035,50.055377,Smurf
20,25,76760,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,72.844864,72.844864,72.875504,0,94.7212,5209.67,55,0.003716,0.071283,72.804221,72.875504,1.201267,75.999728,SIDDOS
17,24.19,57871,17,22,ping,65535,-------,0,-1,210,13762400,client-17,switch2,55,55,55.015243,0,23.015288,1508310,65535.2,0.131248,0.12437,55,55.12437,0,9.12437,Smurf
5,24.5,18257,23,24,tcp,1009,-------,0,-1,210,211890,router,server1,18.051457,18.072428,18.087671,0.020971,23.108231,23316.204999,1009,0.002021,0.087671,18,18.087671,0,9.087671,HTTP-FLOOD
14,24.15,58889,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,56.015243,56.036214,56.051457,0.020971,23.094907,1513530,65535.2,0.131248,0.092914,56,56.092914,0,9.092914,Smurf
20,25,61941,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,58.818237,58.818237,58.848877,0,94.7212,5209.67,55,0.003716,0.071283,58.818237,58.88952,1.201267,75.999728,Smurf
4,24.4,567621,4,21,tcp,1540,-------,5,15817,16091,24780100,clien-4,Switch1,49.166392,49.166392,49.176515,0,328.217832,505455,1540,0.236321,0,49.166392,49.196762,1,50.025368,Smurf
15,24.17,31130,15,22,ping,65535,-------,0,-1,210,13762400,client-15,switch2,30,30,30.015243,0,23.068307,1511790,65535.2,0.131248,0.103399,30,30.103399,0,9.103399,Smurf
18.1,24.38,609415,22,23,cbr,1000,-------,39,4652,6250,6250000,Switch2,Router,62.22608,62.22672,62.2368,0.00064,124.941028,124941,1000,0.059605,0.00136,62.216,62.2476,25,75.0236,Smurf
2,24.2,365013,21,23,tcp,1540,-------,3,10718,16091,24780100,Switch1,Router,33.636372,33.636372,33.646495,0,328.26404,505526,1540,0.236321,0.00008,33.626249,33.656698,1,50.018467,Smurf
24.7,7,4714,21,7,ack,55,-------,8,135,16090,884950,Switch1,clien-7,1.674755,1.674755,1.684758,0,328.167767,18049.2,55,0.00844,0,1.654749,1.684758,1.030051,50.059851,Smurf
5,24.5,292487,21,23,tcp,1540,-------,6,8884,16091,24780100,Switch1,Router,28.073603,28.073603,28.083726,0,328.204637,505434,1540,0.236321,0,28.06348,28.09385,1,50.027339,Smurf
4,24.4,21429,23,24,tcp,21583,-------,0,-1,210,4532430,router,server1,21.046214,21.061942,21.077185,0.015728,23.134926,499321.100099,21583,0.043225,0.077185,21,21.077185,0,9.077185,HTTP-FLOOD
15,24.15,473912,15,22,tcp,1540,-------,16,13461,16092,24781700,clien-15,Switch2,41.978654,41.978654,41.988778,0,328.205808,505437,1540,0.236337,0.000539,41.978654,42.009563,1,50.030211,Smurf
20,25,71343,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,67.657818,67.657818,67.667821,0,94.7212,5209.67,55,0.003716,0.071283,67.627178,67.698461,1.201267,75.999728,SIDDOS
9,24.1,22525,9,21,ping,65535,-------,0,-1,210,13762400,client-9,switch1,22,22,22.015243,0,23.00207,1507450,65535.2,0.131248,0.129613,22,22.129613,0,9.129613,Smurf
20,25,57899,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,55.063759,55.063759,55.094399,0,94.7212,5209.67,55,0.003716,0.071284,55.063759,55.135043,1.201267,75.999728,SIDDOS
24.1,1,445258,21,1,ack,55,-------,2,12723,16091,885005,Switch1,clien-1,39.801973,39.801973,39.811976,0,328.297902,18056.4,55,0.00844,0,39.781966,39.811976,1.030016,50.043427,Smurf
